building_id,residual_mean,pred_mean,target_mean,is_anomaly,combined_score
90,41.596252,892.9824,852.875,False,0.118879676
154,41.56653,164.77199,157.25,False,0.118231826
75,41.56316,358.948,328.2759,False,0.118158415
33,41.468193,113.53104,142.2996,False,0.116088584
36,41.459072,286.1414,327.60046,False,0.11588979
68,41.440563,362.1826,325.65244,False,0.11548638
32,41.37741,448.31934,488.34897,False,0.114109956
52,41.37517,141.22249,135.5593,False,0.114061154
20,41.358788,169.72615,149.32426,False,0.113704056
149,41.348988,471.7687,498.875,False,0.11349046
154,41.347607,169.50558,160.66667,False,0.11346037
154,41.3174,174.28755,162.33333,False,0.11280204
162,41.311466,499.73788,494.58334,False,0.11267267
154,41.29219,166.79369,150.45833,False,0.112252556
32,41.23492,459.84,486.75644,False,0.11100434
65,41.23334,79.07577,38.649975,False,0.110969916
52,41.22724,141.49261,132.85754,False,0.110836975
194,41.226406,340.7726,371.4479,False,0.110818766
7,41.21848,898.9006,927.39984,False,0.110645995
32,41.216,454.06897,451.17236,False,0.11059195
18,41.183174,193.22351,152.04033,False,0.10987651
194,41.17041,343.2922,372.06772,False,0.109598316
25,41.159363,115.30368,81.68426,False,0.109357536
19,41.06115,153.04362,111.98245,False,0.10721695
87,41.04544,384.47192,402.55905,False,0.10687457
136,40.937016,350.57913,389.45834,False,0.10451141
40,40.92796,429.55142,389.05933,False,0.10431403
78,40.91444,233.19154,208.65858,False,0.10401937
97,40.839966,495.738,535.0625,False,0.10239618
12,40.83509,186.28413,213.86322,False,0.10228993
94,40.82938,340.20023,299.37082,False,0.10216546
180,40.789207,553.5406,591.1412,False,0.10128989
191,40.7876,393.14136,433.929,False,0.10125489
74,40.775715,414.48218,438.87198,False,0.10099582
19,40.770325,93.17104,52.40071,False,0.100878336
149,40.762253,439.06528,479.04166,False,0.100702405
75,40.75789,347.49304,328.05554,False,0.10060729
180,40.749817,494.0383,528.55457,False,0.10043136
33,40.72019,101.45852,133.25563,False,0.09978559
4,40.71733,345.3474,386.06473,False,0.09972332
32,40.699924,437.53232,472.65012,False,0.09934394
80,40.660458,321.08768,332.34998,False,0.09848375
199,40.651432,27.682512,46.352627,False,0.09828703
43,40.62271,96.393585,55.770874,False,0.097661056
197,40.60094,323.94174,317.45834,False,0.09718656
144,40.5861,947.9948,963.48975,False,0.096863136
25,40.550594,118.588684,126.19837,False,0.096089244
73,40.54599,485.104,510.78247,False,0.09598889
144,40.527225,919.0034,915.737,False,0.095579915
45,40.458496,228.43036,268.29172,False,0.09408194
65,40.41873,80.390045,100.29364,False,0.09321526
16,40.416668,428.7915,414.4506,False,0.09317028
188,40.372486,72.47692,39.241085,False,0.09220732
42,40.3647,92.38148,52.01678,False,0.092037626
76,40.339245,438.45114,468.49228,False,0.09148282
149,40.248547,460.15073,494.16666,False,0.08950602
10,40.23479,159.15736,145.99388,False,0.08920621
149,40.223766,477.13843,497.41666,False,0.08896593
68,40.199364,362.3597,333.41647,False,0.08843407
20,40.090317,161.95917,128.39241,False,0.08605736
73,40.034992,599.8011,625.29913,False,0.08485154
180,40.027004,588.41656,619.3823,False,0.08467744
63,40.015327,260.2388,229.74976,False,0.084422946
4,39.95169,366.44296,379.61826,False,0.08303596
194,39.91447,401.49026,402.04172,False,0.08222474
138,39.884247,323.21362,349.54166,False,0.081566
159,39.880337,139.80685,164.3152,False,0.08148078
21,39.821033,534.7695,559.2783,False,0.080188245
158,39.794224,85.84316,46.04893,False,0.079603925
39,39.783012,231.01341,200.0186,False,0.07935957
144,39.77883,945.9019,954.6565,False,0.07926844
18,39.69427,244.7013,205.00697,False,0.07742542
168,39.672733,691.3112,684.5833,False,0.076956004
34,39.672066,245.76697,206.17589,False,0.07694145
20,39.66952,163.71423,151.65625,False,0.076886
87,39.6638,374.77023,399.95834,False,0.07676128
137,39.620274,609.2759,639.45276,False,0.07581262
137,39.61378,608.517,642.32214,False,0.075671114
131,39.612278,188.85522,149.24297,False,0.07563836
12,39.601948,184.79387,211.49701,False,0.07541321
74,39.542942,441.9498,416.511,False,0.07412716
162,39.499416,575.16644,557.2917,False,0.07317851
57,39.49658,526.3118,565.80853,False,0.073116645
45,39.44853,200.69897,240.1475,False,0.072069384
194,39.423706,378.06876,367.13794,False,0.071528375
140,39.391552,261.5388,257.6315,False,0.07082757
78,39.377377,196.53773,235.84735,False,0.07051861
176,39.358364,453.36142,491.73633,False,0.070104234
32,39.301346,416.73987,456.04117,False,0.0688615
160,39.276577,107.47228,68.1957,False,0.06832165
76,39.27371,510.01404,538.41205,False,0.068259135
114,39.25183,102.766304,63.514492,False,0.06778231
190,39.247284,340.8613,328.34372,False,0.067683205
95,39.230152,471.2865,510.51663,False,0.06730981
4,39.18282,355.05392,336.9893,False,0.06627818
10,39.165073,167.76463,163.9908,False,0.0658914
76,39.05179,475.03555,489.5662,False,0.06342232
66,39.038063,731.166,725.87427,False,0.063123174
94,39.027386,339.3857,300.35834,False,0.062890455
87,39.023293,376.37228,337.34897,False,0.06280125
148,39.01634,60.38676,21.370417,False,0.062649675
28,39.004528,253.8794,226.08095,False,0.06239227
139,38.936764,467.30432,504.9965,False,0.060915325
126,38.904648,420.41025,427.44998,False,0.06021535
154,38.87818,161.5803,135.29167,False,0.059638508
136,38.87443,371.06534,402.95834,False,0.05955678
94,38.859993,330.3838,291.75247,False,0.059242085
31,38.851696,345.37878,340.2847,False,0.059061248
87,38.831318,396.81165,417.88193,False,0.0586171
80,38.8168,318.87225,328.9229,False,0.058300663
74,38.798576,496.599,504.4191,False,0.05790349
21,38.793686,535.08575,569.16705,False,0.0577969
64,38.76569,83.37787,85.30203,False,0.05718672
18,38.727875,122.58041,83.85253,False,0.05636253
7,38.663403,895.2273,930.3867,False,0.054957338
134,38.66257,176.06258,137.40001,False,0.05493921
134,38.6618,177.7118,139.05,False,0.054922417
166,38.641632,363.14233,384.2771,False,0.054482844
63,38.624462,250.23608,216.47395,False,0.05410862
19,38.61426,88.626015,50.011753,False,0.053886294
183,38.54132,46.18231,21.375,False,0.052296527
20,38.537857,118.584816,84.552086,False,0.052221034
45,38.412796,266.28592,253.66212,False,0.04949529
20,38.391464,179.73296,154.41505,False,0.04903036
180,38.371395,505.27927,532.95264,False,0.048592947
181,38.333683,329.17624,305.5659,False,0.047771
57,38.32187,504.51828,542.84015,False,0.047513507
87,38.321518,346.77982,308.45834,False,0.04750586
168,38.293297,681.52075,679.4583,False,0.046890773
66,38.264534,757.83905,779.5405,False,0.046263877
73,38.231655,489.3876,519.02435,False,0.045547273
176,38.210472,454.0841,487.63034,False,0.045085583
1,38.193195,105.51267,101.97455,False,0.04470903
42,38.133186,147.62724,109.49406,False,0.043401115
89,38.132748,345.55704,383.23264,False,0.043391556
4,38.13249,392.22314,354.6936,False,0.0433859
74,38.072475,439.70752,453.49023,False,0.042077903
141,38.020184,45.801945,21.0,False,0.040938187
131,38.010254,148.62927,186.3907,False,0.040721767
98,38.004284,273.2168,235.21248,False,0.04059165
57,37.986435,512.3997,522.6362,False,0.040202625
199,37.971886,48.984745,49.791668,False,0.03988552
149,37.967663,476.0037,507.33334,False,0.03979348
33,37.912106,119.55889,110.94445,False,0.038582593
37,37.90774,38.289585,28.724419,False,0.03848748
7,37.87265,857.4716,866.82306,False,0.03772265
159,37.81827,118.85328,81.03502,False,0.036537457
114,37.732933,95.74814,58.01521,False,0.034677476
160,37.720554,103.34304,65.62249,False,0.03440768
181,37.70015,317.4424,300.6425,False,0.03396295
23,37.691982,242.0298,209.30858,False,0.03378494
20,37.620327,118.976204,94.60572,False,0.03222319
28,37.594116,244.94409,208.91467,False,0.03165192
199,37.58431,45.917645,8.333333,False,0.03143816
57,37.568695,486.60507,520.418,False,0.03109786
42,37.56215,83.22259,45.66043,False,0.030955188
131,37.558502,179.86151,193.35417,False,0.030875703
126,37.517963,398.3721,360.85416,False,0.029992148
35,37.49066,429.5986,466.72897,False,0.029397096
18,37.466064,198.10646,160.6404,False,0.028860996
148,37.438717,56.653217,81.90458,False,0.028264947
35,37.41248,226.8798,189.46733,False,0.027693093
85,37.38885,164.70346,127.31463,False,0.027178109
188,37.37117,46.895416,21.277925,False,0.026792742
75,37.32677,327.27982,328.50348,False,0.025825048
139,37.316555,452.53842,487.829,False,0.025602393
65,37.280334,86.547905,99.852936,False,0.024812954
78,37.17537,243.37901,214.73338,False,0.022525206
73,37.14783,449.4335,485.7042,False,0.021925
39,37.133106,251.58826,215.17712,False,0.02160407
33,37.12991,108.993324,106.1239,False,0.021534398
22,37.11112,315.8068,350.53735,False,0.021124838
137,37.108784,579.5073,613.9618,False,0.021073954
17,37.106956,288.27737,252.24011,False,0.021034129
10,37.095123,162.90225,165.45824,False,0.020776222
76,37.085884,613.5545,642.3675,False,0.020574851
84,37.05067,243.05763,206.00696,False,0.019807363
4,37.036102,393.7532,402.89554,False,0.019489842
7,37.028286,898.71173,929.5617,False,0.019319482
107,37.022182,214.16492,178.35504,False,0.019186454
144,37.01733,927.0728,944.5362,False,0.019080697
7,37.016155,892.3845,924.9402,False,0.019055089
33,37.00783,119.68281,120.74206,False,0.018873673
165,37.00496,220.37996,183.375,False,0.018811066
149,36.954243,481.29672,512.5417,False,0.017705686
16,36.81493,371.08163,403.35892,False,0.014669324
87,36.80991,392.15295,411.49133,False,0.014559909
35,36.78992,424.40845,456.26303,False,0.014124242
12,36.786896,175.52263,202.11743,False,0.014058311
64,36.78516,101.88587,108.85374,False,0.01402048
185,36.78142,56.107433,19.326012,False,0.013939001
44,36.71126,248.96094,216.11568,False,0.012409844
158,36.675125,84.32775,47.652622,False,0.011622236
12,36.672546,156.03983,186.65167,False,0.011566032
87,36.646805,387.01505,403.33682,False,0.011004986
57,36.639244,459.75253,496.3918,False,0.010840198
97,36.630646,511.9282,546.4583,False,0.0106527945
43,36.592953,88.2258,51.632843,False,0.009831264
138,36.523083,317.6912,334.125,False,0.0083084265
65,36.52195,79.01142,87.04061,False,0.008283733
16,36.511234,435.68408,463.1625,False,0.008050187
20,36.482494,171.44305,153.22055,False,0.0074237906
42,36.431698,82.64673,46.215023,False,0.0063166656
36,36.408554,242.63118,206.88673,False,0.0058122403
11,36.401676,314.06134,278.78323,False,0.0056623346
35,36.383537,359.42935,389.75607,False,0.005266992
37,36.30565,334.43146,369.23657,False,0.0035693892
37,36.30218,38.814205,20.619,False,0.0034938126
139,36.283833,447.7653,481.74606,False,0.0030938974
187,36.244137,64.3144,33.32125,False,0.0022287169
138,36.23969,371.178,400.58334,False,0.002131773
159,36.218533,146.57405,110.92173,False,0.0016706648
126,36.21655,376.31238,340.09586,False,0.0016274307
159,36.18092,158.34108,167.57878,False,0.00085088
192,36.161293,67.20517,34.342503,False,0.000423112
162,36.139957,484.52954,510.45834,False,-4.1903804e-05
34,36.12671,153.59816,117.47147,False,-0.00033065758
97,36.105167,543.87714,566.2708,False,-0.0008001631
149,36.10172,444.94547,468.375,False,-0.0008753239
141,36.067554,72.0834,38.708332,False,-0.0016199478
65,36.04604,82.58094,57.050663,False,-0.0020888713
194,36.034275,393.05508,412.90103,False,-0.0023452826
136,36.021152,356.98254,391.79166,False,-0.0026312927
22,36.009716,307.71887,285.8364,False,-0.002880554
184,35.98283,58.204678,22.221846,False,-0.0034665419
168,35.966885,675.4572,674.875,False,-0.0038140775
22,35.964676,302.44797,283.874,False,-0.003862217
139,35.958733,446.67465,474.16275,False,-0.003991753
78,35.950302,209.62897,239.78351,False,-0.0041754977
55,35.949364,239.04543,216.64447,False,-0.004195951
114,35.948467,124.52311,135.289,False,-0.004215489
155,35.926968,60.320557,27.5,False,-0.0046840804
16,35.91577,450.63596,414.80322,False,-0.004928103
114,35.886753,100.066475,64.17971,False,-0.005560568
156,35.866913,168.25404,188.74678,False,-0.0059929923
97,35.849472,483.34537,517.0208,False,-0.0063731195
123,35.816147,150.67685,174.61458,False,-0.007099452
20,35.805286,136.00383,103.99087,False,-0.007336159
95,35.727436,500.34512,531.325,False,-0.00903293
180,35.70165,598.0834,622.0872,False,-0.009594973
55,35.67941,195.84383,228.88512,False,-0.010079694
63,35.63042,218.25475,216.09856,False,-0.01114741
97,35.613575,528.65485,558.8125,False,-0.011514567
74,35.607464,527.50226,540.4738,False,-0.011647761
3,35.565857,179.13142,166.95421,False,-0.012554595
87,35.557285,377.968,395.55554,False,-0.012741417
75,35.537834,316.79684,352.194,False,-0.01316536
41,35.524067,137.08894,101.56489,False,-0.013465421
33,35.51249,130.61473,125.8328,False,-0.0137177585
11,35.489666,315.124,302.90027,False,-0.0142152
33,35.470623,114.807365,109.39438,False,-0.014630247
186,35.45061,42.52305,19.69625,False,-0.015066412
131,35.43638,201.7649,193.44861,False,-0.015376617
126,35.361324,381.01547,345.65417,False,-0.017012445
76,35.329323,450.14563,467.19107,False,-0.017709928
35,35.323666,294.0969,329.42056,False,-0.017833227
114,35.32027,122.15827,127.98441,False,-0.017907225
45,35.319546,243.32994,228.99898,False,-0.017923022
176,35.299496,461.57968,443.3693,False,-0.018360019
23,35.291264,208.35847,243.11858,False,-0.01853944
131,35.28834,191.43457,192.74391,False,-0.018603127
87,35.268345,352.77353,317.50522,False,-0.01903896
37,35.267773,32.69323,27.785868,False,-0.01905143
57,35.25623,521.80493,552.8055,False,-0.01930302
28,35.221745,223.04999,196.93567,False,-0.020054627
148,35.21661,57.360355,22.143747,False,-0.020166537
74,35.150173,411.85727,435.65115,False,-0.021614546
168,35.12388,673.5828,689.25,False,-0.022187648
166,35.10657,381.46487,409.27756,False,-0.022564866
190,35.104885,297.69388,268.6254,False,-0.022601614
33,35.09129,122.00171,111.37104,False,-0.022897935
32,34.987633,379.69034,414.678,False,-0.025157165
55,34.984783,236.55005,218.32825,False,-0.025219271
194,34.96665,343.59384,365.51816,False,-0.025614532
126,34.965984,403.90543,408.12503,False,-0.025628997
16,34.962482,433.02774,445.97342,False,-0.025705323
22,34.95888,299.57748,284.4711,False,-0.025783809
158,34.95113,80.80567,45.854538,False,-0.025952755
57,34.95006,467.62808,484.68588,False,-0.025976034
20,34.944057,112.65323,87.99343,False,-0.026106901
37,34.869064,42.519417,7.6503544,False,-0.027741399
154,34.869034,156.11464,137.5,False,-0.027742064
154,34.83523,86.75189,51.916668,False,-0.028478788
32,34.8271,451.89087,480.7499,False,-0.028656049
138,34.812645,357.84805,384.08334,False,-0.028971076
97,34.810642,470.65543,457.03018,False,-0.029014725
66,34.81044,744.7684,734.7476,False,-0.029019132
7,34.804306,893.90216,864.94604,False,-0.029152825
131,34.801044,199.58856,196.21992,False,-0.029223911
30,34.7961,93.516045,94.34964,False,-0.029331664
64,34.782814,91.66801,83.373985,False,-0.029621249
166,34.763065,374.79306,402.7429,False,-0.030051678
137,34.75501,608.4502,634.29254,False,-0.030227276
87,34.706898,374.36142,339.65454,False,-0.03127587
187,34.682247,45.1385,10.456249,False,-0.031813134
181,34.643482,320.7192,352.50058,False,-0.03265803
36,34.619488,302.7985,270.19424,False,-0.033180993
75,34.617886,335.88263,351.96652,False,-0.033215914
99,34.612007,110.28716,75.67515,False,-0.033344038
5,34.548473,82.788414,48.239944,False,-0.034728773
74,34.53612,425.999,422.6184,False,-0.03499799
87,34.52769,404.88528,416.9618,False,-0.035181735
133,34.49911,60.920486,26.875,False,-0.035804637
63,34.496067,199.97969,227.44604,False,-0.035870984
63,34.465973,239.77742,238.72536,False,-0.036526896
181,34.445248,383.12756,397.24216,False,-0.03697861
161,34.431576,191.71106,182.75262,False,-0.037276592
159,34.427635,104.93691,131.16513,False,-0.03736248
43,34.40021,105.58556,71.18534,False,-0.03796019
30,34.3896,94.93716,93.866264,False,-0.03819149
162,34.385807,532.0627,526.7917,False,-0.038274135
30,34.333836,94.25204,94.69106,False,-0.03940687
55,34.300247,229.68837,206.40614,False,-0.040138938
161,34.264114,137.63576,171.89989,False,-0.040926464
18,34.260456,170.10762,136.68275,False,-0.041006196
43,34.24248,162.84819,128.60571,False,-0.041397963
23,34.198265,265.65326,233.05931,False,-0.04236167
199,34.197643,45.338184,31.666666,False,-0.04237522
162,34.167225,499.96957,520.4167,False,-0.043038197
78,34.16477,237.14398,232.57103,False,-0.043091744
19,34.15955,80.9718,46.812256,False,-0.04320548
159,34.144276,177.43867,180.01924,False,-0.043538384
76,34.142666,468.74207,487.1135,False,-0.04357347
22,34.129807,322.20752,351.63232,False,-0.043853745
149,34.12239,469.0784,497.66666,False,-0.04401537
162,34.10012,512.3783,535.5,False,-0.044500757
30,34.090027,94.26516,93.93735,False,-0.044720754
139,34.0759,447.2256,471.6628,False,-0.04502863
3,34.051453,182.39008,182.88062,False,-0.04556149
22,34.039963,297.9077,294.5674,False,-0.045811914
139,34.023956,454.51868,480.57828,False,-0.04616078
133,34.00275,40.046906,19.208334,False,-0.04662297
78,33.977844,204.99217,196.53175,False,-0.047165807
86,33.962093,286.49094,254.69792,False,-0.0475091
170,33.95164,104.71516,70.76351,False,-0.047736913
129,33.930496,284.36368,252.42499,False,-0.048197772
57,33.91139,511.10507,541.2702,False,-0.04861423
32,33.897934,449.98233,477.9742,False,-0.048907474
1,33.89653,116.761505,150.65804,False,-0.04893807
64,33.88756,73.88332,79.80007,False,-0.04913354
155,33.8763,44.025604,17.541666,False,-0.049378976
19,33.858006,95.188896,61.330883,False,-0.049777728
31,33.849834,328.67953,340.11398,False,-0.04995582
181,33.831104,352.95718,381.3612,False,-0.050364047
187,33.80924,49.078827,15.269584,False,-0.05084062
149,33.807312,459.51413,474.0,False,-0.050882608
181,33.787994,390.81406,363.13394,False,-0.05130364
86,33.785065,207.34377,173.91667,False,-0.051367495
132,33.775116,63.97385,30.739594,False,-0.05158433
168,33.761242,685.469,676.0417,False,-0.05188672
30,33.724068,95.48105,95.117584,False,-0.052696943
151,33.720753,57.339172,23.618422,False,-0.05276919
149,33.687084,444.8273,470.0,False,-0.053503007
30,33.687023,100.0628,94.747925,False,-0.05350434
30,33.63094,98.0213,95.65806,False,-0.054726698
20,33.607536,116.62736,92.5011,False,-0.05523678
22,33.58353,318.27325,338.30807,False,-0.055759992
156,33.527317,181.11302,198.25908,False,-0.05698518
74,33.505573,419.93213,436.29825,False,-0.057459094
34,33.504604,184.9732,167.04247,False,-0.057480212
30,33.497623,98.631195,98.018456,False,-0.05763236
74,33.47609,438.41306,442.64017,False,-0.058101702
78,33.475357,194.03654,213.573,False,-0.058117665
11,33.472294,296.50064,270.37912,False,-0.058184426
73,33.442474,474.3967,474.385,False,-0.05883435
66,33.441563,741.3863,736.9375,False,-0.058854222
28,33.432827,241.67706,228.62354,False,-0.05904462
30,33.41302,98.96023,98.4024,False,-0.059476297
40,33.392056,385.509,355.9325,False,-0.059933245
30,33.369186,103.498024,94.406654,False,-0.060431685
30,33.357433,95.11968,94.50617,False,-0.060687847
90,33.31565,707.3415,681.58856,False,-0.061598506
35,33.30708,353.61203,376.6738,False,-0.06178533
45,33.275814,233.73451,259.8962,False,-0.062466763
30,33.264267,99.35241,93.86624,False,-0.062718436
30,33.232277,94.53358,93.05575,False,-0.06341567
162,33.23189,505.6871,525.2917,False,-0.063424066
140,33.168503,277.39645,244.61656,False,-0.06480564
20,33.157856,120.61197,95.572624,False,-0.0650377
22,33.151836,305.94638,289.61884,False,-0.065168895
20,33.150436,136.32744,115.86457,False,-0.065199405
139,33.09522,470.1736,500.41232,False,-0.0664029
148,33.08732,57.31148,24.224167,False,-0.06657508
33,33.043232,113.472466,99.17029,False,-0.06753596
7,33.028072,921.38135,935.64777,False,-0.06786637
91,33.024048,453.84424,483.6083,False,-0.067954086
30,33.019302,103.791176,94.91849,False,-0.068057515
22,32.99681,309.83606,295.5344,False,-0.06854772
181,32.995075,297.47055,328.53815,False,-0.06858555
20,32.977184,121.0899,97.66305,False,-0.068975486
19,32.97025,82.52697,49.55673,False,-0.06912664
1,32.957405,142.47375,158.32549,False,-0.069406584
32,32.922,424.7404,457.58826,False,-0.070178226
32,32.89036,446.5553,478.33823,False,-0.070867814
78,32.889385,205.59766,194.50684,False,-0.07088909
156,32.869495,194.42989,200.32576,False,-0.0713226
30,32.86392,104.12311,94.46348,False,-0.071444154
30,32.83062,96.10157,97.08002,False,-0.07216991
3,32.80613,193.56877,187.65846,False,-0.07270368
22,32.793667,296.04416,287.17297,False,-0.07297531
45,32.786106,242.17273,264.3555,False,-0.07314009
184,32.785507,56.073017,23.287512,False,-0.073153146
30,32.785465,92.07267,92.430016,False,-0.07315406
64,32.784397,94.48283,107.00757,False,-0.073177345
39,32.78313,142.8175,110.034386,False,-0.07320495
17,32.76967,203.32658,175.14507,False,-0.07349835
191,32.761078,403.47656,433.929,False,-0.073685594
199,32.7569,32.654728,57.625,False,-0.07377663
19,32.752953,88.6518,55.898846,False,-0.07386269
90,32.75234,680.5208,658.32513,False,-0.073876075
79,32.740345,66.36725,33.626904,False,-0.07413747
181,32.719364,371.53223,368.67896,False,-0.07459476
125,32.7167,103.37393,115.31666,False,-0.07465279
20,32.66789,121.11392,100.720314,False,-0.07571668
187,32.645134,43.260967,10.615833,False,-0.07621262
30,32.6378,96.38846,94.80478,False,-0.076372504
149,32.627697,456.3755,458.25,False,-0.07659267
148,32.624084,82.78492,50.16083,False,-0.07667141
36,32.620243,400.64682,431.59128,False,-0.07675513
9,32.61887,259.12268,247.34279,False,-0.07678506
126,32.544064,392.18802,382.18335,False,-0.07841548
165,32.537857,229.01373,250.75,False,-0.078550756
114,32.518093,94.845116,62.32703,False,-0.07898152
137,32.51766,615.1839,635.98553,False,-0.078990996
30,32.509464,100.833374,95.23127,False,-0.07916959
85,32.47571,160.97217,128.49644,False,-0.079905234
144,32.466312,890.6016,909.93744,False,-0.080110095
73,32.45066,461.23315,472.6842,False,-0.08045123
57,32.386997,495.84277,527.4484,False,-0.081838794
114,32.355927,122.22402,116.078125,False,-0.082515985
131,32.329807,198.19804,189.44867,False,-0.08308526
30,32.324986,104.33869,94.17904,False,-0.08319036
86,32.259995,206.90271,175.46875,False,-0.084606856
149,32.25417,439.28708,439.33334,False,-0.084733814
11,32.24718,291.7275,265.33093,False,-0.084886126
9,32.23834,226.81447,248.67934,False,-0.08507885
30,32.23762,103.59664,98.786415,False,-0.08509448
125,32.23659,94.19092,110.93333,False,-0.08511693
78,32.226574,239.77338,225.9729,False,-0.08533526
65,32.218994,71.72216,39.50317,False,-0.08550047
22,32.16645,289.5936,281.92578,False,-0.08664567
148,32.163254,55.477665,26.774164,False,-0.08671535
32,32.128162,435.82797,462.91245,False,-0.08748017
1,32.105663,154.32512,155.5555,False,-0.08797055
35,32.096264,222.55898,190.46272,False,-0.08817541
76,32.091908,489.1229,503.8574,False,-0.08827036
79,32.07851,72.741745,40.66324,False,-0.088562354
168,32.063282,669.21014,693.625,False,-0.08889426
42,32.052853,132.84535,101.50237,False,-0.08912157
40,32.024673,472.53427,497.10855,False,-0.08973575
30,31.992563,99.96508,93.46802,False,-0.0904356
30,31.970915,104.43979,96.454285,False,-0.09090743
126,31.968643,376.45142,344.55417,False,-0.09095694
186,31.962038,58.6887,26.726667,False,-0.0911009
176,31.93431,426.95505,410.97644,False,-0.091705225
39,31.931581,158.63184,126.70026,False,-0.09176471
35,31.924606,382.8812,380.17184,False,-0.09191674
86,31.922049,204.60535,172.6875,False,-0.091972485
63,31.915125,215.5377,188.96667,False,-0.09212339
41,31.890154,137.20912,105.31896,False,-0.09266764
137,31.882614,596.98676,596.3636,False,-0.09283197
57,31.854372,512.11285,543.24963,False,-0.093447514
74,31.851576,425.59848,421.25342,False,-0.09350846
41,31.85098,234.38979,204.93884,False,-0.09352143
139,31.84906,469.91232,499.9968,False,-0.093563296
123,31.813692,137.13593,156.08333,False,-0.09433415
30,31.793737,102.358574,97.09418,False,-0.09476907
162,31.784937,517.8009,526.0417,False,-0.094960876
78,31.781221,225.52483,207.13426,False,-0.095041856
129,31.768255,270.5722,246.60417,False,-0.09532446
169,31.767385,474.4064,505.22266,False,-0.09534342
73,31.766922,556.4108,547.7659,False,-0.095353514
132,31.705002,61.691875,30.019537,False,-0.09670308
160,31.696348,121.35519,89.82479,False,-0.096891694
35,31.680979,317.5756,348.9447,False,-0.09722667
138,31.643045,346.45358,368.625,False,-0.09805344
131,31.62078,166.2535,191.35393,False,-0.098538704
42,31.619287,160.39018,128.84746,False,-0.098571256
20,31.56688,118.54718,101.70148,False,-0.099713504
91,31.534225,417.19717,423.5,False,-0.100425206
125,31.531761,106.6157,113.26666,False,-0.10047892
63,31.497627,194.86397,183.01152,False,-0.10122287
55,31.472582,218.75871,218.71509,False,-0.10176875
22,31.464859,330.1022,354.24878,False,-0.10193707
33,31.451273,99.911224,105.79688,False,-0.10223318
137,31.426172,607.2945,629.00684,False,-0.10278026
64,31.418762,75.06927,76.37041,False,-0.10294177
22,31.399445,305.89236,294.4537,False,-0.1033628
91,31.394354,440.9681,448.75833,False,-0.10347375
186,31.387291,48.65729,17.27,False,-0.10362769
180,31.375755,521.13885,550.9935,False,-0.10387911
22,31.371353,312.33234,288.82254,False,-0.10397506
68,31.366262,339.85843,367.71506,False,-0.10408601
68,31.36625,398.7971,407.14725,False,-0.1040863
66,31.353418,770.64777,765.83246,False,-0.10436595
22,31.323664,294.18558,289.88904,False,-0.105014466
66,31.318197,752.2696,732.5293,False,-0.10513361
98,31.289864,292.421,265.80832,False,-0.10575115
44,31.280273,201.26805,232.54832,False,-0.10596017
41,31.263521,158.25397,126.990425,False,-0.10632529
22,31.263342,314.15756,342.36093,False,-0.106329195
91,31.262375,456.30054,474.96667,False,-0.10635027
16,31.251757,439.05814,441.86667,False,-0.106581695
33,31.24468,106.123566,106.6073,False,-0.10673593
140,31.235504,272.7892,246.21156,False,-0.106935926
149,31.198135,438.43515,446.83334,False,-0.10775039
3,31.192835,155.61041,158.7863,False,-0.107865915
156,31.167412,138.9793,167.17406,False,-0.10842002
64,31.155226,94.23303,77.15404,False,-0.10868562
129,31.126787,256.4512,256.9375,False,-0.10930545
107,31.082466,187.73622,160.46545,False,-0.11027144
129,31.0616,275.34604,247.97083,False,-0.11072623
80,31.043596,317.80527,311.13373,False,-0.111118615
7,31.034622,897.0723,921.3566,False,-0.11131421
194,31.028433,398.36157,382.2344,False,-0.11144911
160,31.004166,116.506836,133.06314,False,-0.11197802
57,31.00035,509.16733,537.5162,False,-0.112061165
28,30.997946,247.68254,228.43591,False,-0.11211358
32,30.992586,468.54834,480.79553,False,-0.1122304
31,30.979395,315.54224,332.00854,False,-0.11251791
3,30.974815,162.65906,193.46025,False,-0.112617716
170,30.959845,72.92164,52.440094,False,-0.11294401
3,30.953669,170.99226,140.03857,False,-0.11307862
9,30.934134,200.60936,179.02979,False,-0.11350439
195,30.911127,102.5062,133.41734,False,-0.11400582
35,30.886526,216.03113,185.1446,False,-0.11454201
65,30.880524,91.82849,98.48774,False,-0.11467283
115,30.873322,65.37333,34.5,False,-0.11482981
16,30.87194,465.08914,452.27573,False,-0.1148599
4,30.863089,348.87778,322.09103,False,-0.115052834
4,30.859735,345.12772,316.5499,False,-0.11512592
185,30.852411,52.75247,21.900055,False,-0.11528555
55,30.84912,242.46407,222.10515,False,-0.1153573
168,30.821945,710.1307,718.7917,False,-0.11594957
84,30.79247,268.09122,243.15276,False,-0.11659197
166,30.785751,386.3049,409.6575,False,-0.11673842
129,30.780935,261.1029,230.97919,False,-0.116843395
168,30.779518,722.044,735.9583,False,-0.11687428
42,30.768541,78.96014,48.191593,False,-0.11711352
191,30.72288,407.67343,433.929,False,-0.118108734
194,30.71557,388.99353,385.53134,False,-0.118268035
78,30.6704,229.72517,221.33148,False,-0.119252525
33,30.635712,106.12748,107.64541,False,-0.12000858
55,30.624853,200.11115,200.28593,False,-0.12024525
190,30.620417,312.20804,292.29752,False,-0.12034194
159,30.596079,157.4623,159.46906,False,-0.12087239
